social	0.806	0.370	0.614
socialism	0.510	0.500	0.560
socialist	0.448	0.400	0.543
society	0.674	0.464	0.782
sociology	0.615	0.439	0.694
sociopath	0.104	0.863	0.439
sock	0.500	0.167	0.290
sod	0.427	0.383	0.333
soda	0.688	0.314	0.364
sofa	0.583	0.106	0.263
soft	0.760	0.179	0.232
softly	0.517	0.206	0.304
softness	0.875	0.086	0.402
software	0.561	0.280	0.570
soil	0.350	0.180	0.356
soiree	0.729	0.692	0.578
sojourn	0.514	0.243	0.509
solace	0.776	0.294	0.453
solar	0.622	0.452	0.645
soldier	0.392	0.708	0.768
sole	0.427	0.194	0.279
solemn	0.708	0.370	0.709
solid	0.667	0.304	0.763
solidarity	0.792	0.407	0.781
solitaire	0.365	0.227	0.279
solitary	0.224	0.202	0.268
solitude	0.208	0.226	0.358
solo	0.438	0.190	0.325
solution	0.790	0.339	0.664
solvent	0.635	0.316	0.573
somatic	0.438	0.406	0.444
somber	0.184	0.500	0.380
somersault	0.214	0.769	0.519
son	0.792	0.365	0.528
sonar	0.541	0.480	0.414
sonata	0.643	0.406	0.425
song	0.854	0.413	0.500
songwriter	0.844	0.558	0.713
sonic	0.594	0.500	0.481
sonice	0.500	0.356	0.421
sonnet	0.718	0.294	0.404
sonorous	0.646	0.580	0.442
soot	0.375	0.328	0.292
soothe	0.817	0.194	0.412
soothing	0.625	0.179	0.519
sophisticated	0.865	0.481	0.845
sophistication	0.792	0.472	0.704
sophomore	0.653	0.415	0.427
soppy	0.510	0.355	0.297
soprano	0.552	0.550	0.685
sordid	0.219	0.555	0.447
sorrow	0.052	0.235	0.164
sorrowful	0.049	0.422	0.163
sorry	0.406	0.362	0.212
sort	0.673	0.389	0.674
sos	0.354	0.675	0.386
sosweet	0.755	0.354	0.417
sou	0.480	0.390	0.412
soul	0.770	0.220	0.510
soulful	0.755	0.331	0.500
soulless	0.125	0.591	0.400
soulmate	0.890	0.500	0.628
sound	0.765	0.623	0.398
soundtrack	0.630	0.559	0.518
soup	0.602	0.245	0.269
sour	0.276	0.594	0.373
source	0.740	0.318	0.684
south	0.562	0.265	0.429
southbound	0.510	0.370	0.395
southeast	0.510	0.283	0.413
southern	0.552	0.269	0.370
southpaw	0.542	0.389	0.404
southwest	0.406	0.314	0.355
souvenir	0.844	0.311	0.466
sovereignty	0.719	0.529	0.886
soviet	0.347	0.580	0.536
sow	0.667	0.430	0.446
soy	0.438	0.250	0.286
spa	0.622	0.151	0.386
space	0.800	0.317	0.573
spaceman	0.688	0.577	0.848
spaceship	0.643	0.781	0.664
spacing	0.621	0.425	0.507
spacious	0.880	0.365	0.557
spaghetti	0.729	0.353	0.288
spam	0.188	0.354	0.304
span	0.521	0.330	0.528
spandex	0.429	0.520	0.429
spank	0.112	0.882	0.642
spare	0.552	0.398	0.411
spark	0.688	0.745	0.529
sparkle	0.819	0.765	0.510
sparkling	0.700	0.418	0.598
sparkly	0.885	0.590	0.726
sparrow	0.583	0.460	0.327
sparse	0.240	0.367	0.209
spasm	0.194	0.594	0.366
spastic	0.240	0.541	0.491
spatial	0.604	0.625	0.645
spawn	0.542	0.586	0.709
spaz	0.443	0.500	0.268
speak	0.765	0.472	0.500
speakeasy	0.680	0.536	0.442
speaker	0.604	0.660	0.723
speaking	0.753	0.590	0.575
spear	0.510	0.601	0.500
spec	0.583	0.426	0.691
special	0.844	0.602	0.730
specific	0.656	0.388	0.691
specs	0.540	0.398	0.618
spectacle	0.812	0.745	0.762
spectacles	0.816	0.775	0.648
spectacular	0.947	0.740	0.887
spectral	0.430	0.667	0.500
spectrum	0.312	0.700	0.527
speculative	0.276	0.591	0.464
speculum	0.417	0.469	0.433
speech	0.656	0.470	0.688
speechless	0.459	0.320	0.315
speed	0.719	0.849	0.658
speeding	0.438	0.908	0.645
speedometer	0.427	0.549	0.579
speedy	0.625	0.625	0.793
spell	0.385	0.380	0.368
spellbound	0.531	0.647	0.387
spelling	0.594	0.357	0.398
spencer	0.510	0.394	0.367
spending	0.333	0.556	0.330
spent	0.296	0.296	0.263
sphere	0.633	0.277	0.500
spherical	0.550	0.308	0.500
spic	0.302	0.455	0.451
spice	0.594	0.439	0.384
spicy	0.440	0.733	0.610
spider	0.229	0.569	0.430
spiders	0.260	0.696	0.368
spiffy	0.615	0.582	0.470
spike	0.382	0.510	0.408
spiky	0.284	0.657	0.587
spin	0.551	0.422	0.345
spinal	0.312	0.491	0.296
spine	0.495	0.461	0.600
spinner	0.458	0.593	0.471
spinning	0.594	0.610	0.481
spiral	0.490	0.624	0.361
spire	0.354	0.358	0.389
spirit	0.786	0.370	0.621
spirited	0.854	0.587	0.734
spirits	0.583	0.847	0.545
spiritual	0.938	0.327	0.564
spirituality	0.865	0.281	0.667
spit	0.149	0.545	0.436
spite	0.080	0.600	0.317
spiteful	0.073	0.710	0.330
splash	0.521	0.412	0.281
splatter	0.312	0.596	0.352
spleen	0.448	0.255	0.396
splendid	0.896	0.740	0.810
splinter	0.136	0.422	0.325
split	0.344	0.618	0.410
splitting	0.188	0.598	0.375
splurge	0.365	0.481	0.542
spoken	0.551	0.363	0.545
sponge	0.551	0.192	0.219
spongy	0.469	0.324	0.344
spontaneous	0.780	0.578	0.655
spoof	0.490	0.594	0.381
spook	0.327	0.887	0.322
spooky	0.104	0.858	0.380
spoon	0.479	0.236	0.259
spoonful	0.582	0.208	0.308
sporadic	0.333	0.394	0.500
sport	0.865	0.700	0.657
sports	0.833	0.683	0.587
sporty	0.735	0.713	0.648
spot	0.510	0.180	0.336
spotless	0.792	0.327	0.726
spotlight	0.688	0.353	0.519
spout	0.438	0.357	0.309
spree	0.564	0.663	0.474
spring	0.837	0.370	0.481
springtime	0.837	0.439	0.722
sprinkler	0.510	0.434	0.473
sprite	0.561	0.438	0.625
sprout	0.582	0.565	0.443
spud	0.403	0.423	0.349
spunk	0.438	0.632	0.473
spunky	0.646	0.879	0.755
spur	0.378	0.545	0.340
spurt	0.448	0.550	0.475
spy	0.260	0.686	0.530
squabble	0.173	0.850	0.500
squad	0.552	0.711	0.806
square	0.509	0.340	0.291
squat	0.330	0.550	0.453
squatter	0.390	0.361	0.565
squeak	0.271	0.679	0.300
squeaky	0.229	0.771	0.367
squeal	0.250	0.731	0.375
squeeze	0.458	0.676	0.532
squelch	0.271	0.510	0.462
squid	0.497	0.398	0.357
squirrel	0.592	0.358	0.333
squirt	0.406	0.460	0.255
squish	0.260	0.788	0.481
squishy	0.516	0.333	0.307
stab	0.167	0.882	0.595
stable	0.725	0.204	0.735
staccato	0.396	0.500	0.427
stack	0.470	0.282	0.427
stadium	0.635	0.679	0.611
staff	0.745	0.274	0.627
stage	0.592	0.306	0.473
stagecoach	0.516	0.519	0.627
stagger	0.531	0.620	0.458
staggering	0.520	0.657	0.683
stain	0.453	0.324	0.264
stained	0.245	0.460	0.209
stairs	0.510	0.439	0.342
stairway	0.562	0.510	0.407
stale	0.235	0.461	0.286
stalk	0.436	0.272	0.395
stalker	0.177	0.930	0.639
stampede	0.235	0.875	0.683
stand	0.600	0.324	0.509
standard	0.673	0.143	0.605
standby	0.260	0.224	0.386
standing	0.604	0.317	0.425
standoff	0.333	0.840	0.558
standstill	0.441	0.203	0.500
standup	0.633	0.583	0.550
staple	0.542	0.306	0.438
star	0.833	0.418	0.560
stardust	0.843	0.410	0.549
stare	0.541	0.430	0.538
starfish	0.680	0.320	0.421
stargazing	0.802	0.461	0.709
staring	0.542	0.306	0.423
stark	0.330	0.630	0.577
starlight	0.908	0.368	0.611
starry	0.438	0.643	0.434
stars	0.796	0.521	0.484
starship	0.740	0.719	0.704
start	0.684	0.430	0.589
starter	0.667	0.461	0.827
startling	0.750	0.768	0.830
starvation	0.240	0.592	0.284
stash	0.344	0.630	0.361
stat	0.479	0.460	0.395
state	0.562	0.320	0.604
stately	0.830	0.728	0.915
statement	0.688	0.608	0.825
stateside	0.643	0.480	0.708
static	0.297	0.250	0.366
statics	0.542	0.290	0.527
station	0.688	0.367	0.519
status	0.658	0.377	0.588
stay	0.604	0.275	0.516
steady	0.680	0.186	0.763
steak	0.625	0.359	0.315
steal	0.021	0.856	0.528
stealing	0.086	0.913	0.455
stealth	0.520	0.270	0.452
steam	0.469	0.413	0.421
steaming	0.592	0.553	0.402
steamroller	0.396	0.567	0.667
steamy	0.479	0.538	0.445
steel	0.521	0.420	0.714
steep	0.312	0.612	0.321
steeple	0.625	0.519	0.500
stellar	0.796	0.580	0.769
stem	0.615	0.191	0.336
step	0.531	0.321	0.347
stepdaughter	0.510	0.510	0.432
stepfather	0.396	0.491	0.611
steps	0.511	0.349	0.373
stereo	0.617	0.519	0.500
stereotype	0.151	0.422	0.612
sterile	0.302	0.471	0.291
sterling	0.529	0.481	0.615
stern	0.552	0.394	0.415
stethoscope	0.427	0.377	0.490
stew	0.667	0.373	0.250
stfu	0.292	0.500	0.390
stick	0.396	0.364	0.382
sticky	0.385	0.569	0.292
stiff	0.158	0.459	0.569
stigma	0.327	0.500	0.470
stillness	0.729	0.125	0.339
stimulant	0.441	0.794	0.745
stimulate	0.792	0.798	0.754
stimulating	0.740	0.804	0.809
sting	0.163	0.651	0.373
stinky	0.092	0.558	0.176
stir	0.448	0.773	0.453
stirring	0.582	0.702	0.558
stock	0.594	0.418	0.407
stoic	0.427	0.473	0.602
stolen	0.156	0.646	0.308
stomach	0.367	0.402	0.438
stomp	0.365	0.565	0.438
stone	0.216	0.183	0.561
stoned	0.177	0.796	0.375
stonewall	0.337	0.457	0.655
stony	0.356	0.494	0.525
stoopid	0.280	0.431	0.382
stop	0.280	0.510	0.490
stopper	0.365	0.336	0.390
stopping	0.388	0.382	0.473
store	0.646	0.538	0.407
storm	0.188	0.940	0.543
storming	0.265	0.910	0.669
stormy	0.146	0.870	0.562
story	0.653	0.406	0.704
storyteller	0.730	0.357	0.462
storytelling	0.643	0.375	0.472
straightforward	0.780	0.150	0.380
strain	0.190	0.750	0.380
strained	0.122	0.656	0.580
strand	0.396	0.406	0.538
stranded	0.292	0.459	0.219
strange	0.314	0.663	0.395
stranger	0.330	0.449	0.302
strangulation	0.040	0.886	0.542
strapping	0.552	0.413	0.454
strata	0.500	0.457	0.411
strategy	0.704	0.667	0.858
stratosphere	0.604	0.583	0.636
stratus	0.448	0.520	0.509
straw	0.480	0.290	0.163
strawberry	0.833	0.270	0.336
stray	0.133	0.760	0.281
stream	0.449	0.537	0.559
streamline	0.656	0.573	0.618
street	0.594	0.324	0.398
streetlight	0.673	0.268	0.390
strength	0.802	0.682	0.858
strengthen	0.802	0.796	0.971
strengthening	0.913	0.627	0.945
stress	0.173	0.843	0.317
stressed	0.167	0.740	0.502
stressful	0.153	0.873	0.389
stretch	0.604	0.578	0.500
stricken	0.163	0.720	0.368
strict	0.500	0.646	0.878
stride	0.490	0.670	0.434
strike	0.271	0.811	0.571
striker	0.500	0.589	0.696
striking	0.357	0.827	0.657
string	0.385	0.398	0.445
strings	0.457	0.292	0.355
strip	0.427	0.500	0.436
striped	0.344	0.373	0.385
stripped	0.255	0.615	0.278
stripper	0.625	0.848	0.453
striptease	0.607	0.918	0.608
strive	0.582	0.837	0.769
stroke	0.562	0.440	0.570
stroll	0.745	0.415	0.444
strolling	0.755	0.515	0.340
strong	0.912	0.745	0.895
stronghold	0.708	0.636	0.954
structure	0.562	0.356	0.712
struggle	0.365	0.820	0.741
strut	0.580	0.480	0.464
stubborn	0.157	0.702	0.575
stuck	0.153	0.644	0.285
stud	0.564	0.531	0.509
student	0.634	0.318	0.537
studio	0.677	0.265	0.620
study	0.653	0.361	0.768
stuff	0.622	0.367	0.263
stuffy	0.323	0.615	0.406
stumble	0.153	0.716	0.259
stunner	0.418	0.780	0.492
stunning	0.888	0.673	0.858
stunt	0.387	0.555	0.526
stuntman	0.490	0.482	0.500
stupendous	0.823	0.690	0.798
stupid	0.133	0.510	0.200
stupidity	0.060	0.418	0.151
stutter	0.250	0.469	0.258
style	0.745	0.472	0.586
styling	0.823	0.378	0.652
stylish	0.885	0.490	0.689
suave	0.724	0.265	0.269
sub	0.510	0.370	0.312
subconscious	0.531	0.375	0.415
subdivision	0.592	0.455	0.430
subdued	0.236	0.463	0.223
subject	0.602	0.344	0.558
sublimation	0.510	0.390	0.538
sublime	0.784	0.333	0.585
subliminal	0.410	0.528	0.464
submarine	0.572	0.481	0.549
submission	0.531	0.580	0.633
submit	0.635	0.448	0.500
subside	0.375	0.308	0.209
substance	0.615	0.422	0.528
substantial	0.590	0.490	0.690
substantive	0.500	0.350	0.455
substitute	0.427	0.406	0.398
subterranean	0.469	0.306	0.432
subtext	0.635	0.276	0.412
subtitle	0.445	0.202	0.347
subtle	0.708	0.167	0.228
subtlety	0.615	0.176	0.363
suburban	0.439	0.450	0.453
suburbia	0.438	0.490	0.421
suburbs	0.510	0.571	0.286
subversion	0.347	0.608	0.415
subversive	0.198	0.765	0.500
subvert	0.357	0.557	0.536
subway	0.418	0.300	0.464
success	0.959	0.880	0.981
successful	0.949	0.724	0.938
successor	0.729	0.531	0.648
succulent	0.823	0.538	0.556
suck	0.344	0.706	0.377
sucker	0.265	0.393	0.204
sucking	0.227	0.528	0.377
sucks	0.115	0.683	0.302
suction	0.460	0.593	0.526
sudden	0.449	0.660	0.435
suddenly	0.670	0.510	0.456
suds	0.458	0.365	0.255
sue	0.219	0.731	0.679
suede	0.542	0.259	0.259
suffer	0.082	0.910	0.259
sufferer	0.156	0.690	0.278
suffering	0.020	0.719	0.235
suffocate	0.219	0.764	0.440
suffocating	0.133	0.774	0.429
suffocation	0.020	0.830	0.462
sugar	0.896	0.382	0.402
suggestion	0.646	0.365	0.558
suggestive	0.552	0.500	0.555
suicidal	0.021	0.867	0.382
suicide	0.030	0.873	0.429
suite	0.790	0.420	0.400
sulk	0.250	0.580	0.406
sullen	0.250	0.407	0.263
sully	0.378	0.550	0.370
sultry	0.735	0.696	0.627
sum	0.792	0.340	0.420
summary	0.729	0.260	0.427
summer	0.812	0.373	0.550
summertime	0.837	0.500	0.455
summit	0.625	0.618	0.764
sumo	0.480	0.394	0.564
sumptuous	0.698	0.550	0.555
sun	0.877	0.400	0.681
sunbeam	0.729	0.440	0.505
sunburn	0.061	0.755	0.447
sunday	0.776	0.196	0.394
sundial	0.643	0.225	0.406
sundown	0.812	0.276	0.445
sundry	0.543	0.369	0.407
sunglasses	0.844	0.443	0.364
sunlight	0.906	0.407	0.639
sunny	0.740	0.348	0.481
sunrise	0.823	0.347	0.640
sunset	0.875	0.231	0.298
sunshine	0.885	0.297	0.769
sup	0.551	0.358	0.385
super	0.844	0.663	0.780
superb	0.980	0.708	0.852
superficial	0.357	0.407	0.309
superhero	0.910	0.820	0.893
superhuman	0.810	0.745	0.895
superior	0.801	0.697	0.940
superlative	0.714	0.566	0.737
superman	0.945	0.794	0.929
supermarket	0.690	0.547	0.571
supermodel	0.880	0.663	0.698
supernatural	0.622	0.824	0.733
supernova	0.729	0.673	0.827
superstar	0.885	0.860	0.880
superstition	0.177	0.640	0.418
superstitious	0.281	0.545	0.514
supervisor	0.615	0.479	0.933
supper	0.708	0.429	0.552
supple	0.812	0.528	0.436
supplication	0.469	0.570	0.309
supply	0.708	0.519	0.603
support	0.811	0.472	0.737
supporters	0.763	0.539	0.558
supportive	0.875	0.420	0.635
supposing	0.449	0.451	0.357
supremacy	0.794	0.706	0.943
supreme	0.812	0.700	0.974
sure	0.724	0.270	0.793
surf	0.847	0.650	0.500
surface	0.448	0.375	0.604
surfer	0.704	0.701	0.554
surge	0.449	0.684	0.500
surgeon	0.500	0.598	0.793
surgery	0.286	0.769	0.600
surprise	0.875	0.875	0.562
surprised	0.784	0.855	0.539
surprises	0.875	0.769	0.632
surprising	0.888	0.790	0.692
surprisingly	0.847	0.793	0.819
surreal	0.550	0.529	0.670
surrender	0.115	0.396	0.186
surrendering	0.198	0.411	0.245
surround	0.542	0.623	0.627
surrounding	0.531	0.422	0.669
surroundings	0.600	0.346	0.492
survival	0.541	0.798	0.879
survive	0.770	0.824	0.726
survivor	0.677	0.750	0.815
sushi	0.698	0.343	0.394
suspect	0.133	0.750	0.509
suspended	0.224	0.402	0.368
suspense	0.286	0.775	0.402
suspension	0.288	0.530	0.426
suspicion	0.204	0.711	0.377
suspicious	0.153	0.745	0.431
sustain	0.635	0.358	0.593
suture	0.240	0.510	0.510
suv	0.552	0.431	0.446
sux	0.406	0.531	0.331
swag	0.656	0.676	0.654
swagger	0.333	0.731	0.538
swallow	0.466	0.608	0.436
swami	0.510	0.547	0.491
swamp	0.245	0.425	0.235
swampy	0.306	0.390	0.412
swan	0.781	0.225	0.357
swank	0.490	0.500	0.442
swarm	0.302	0.735	0.458
swarming	0.375	0.600	0.435
swat	0.380	0.694	0.571
sway	0.690	0.596	0.721
swear	0.601	0.577	0.658
swearing	0.333	0.559	0.586
sweat	0.388	0.579	0.297
sweater	0.704	0.245	0.295
sweaty	0.281	0.540	0.304
sweep	0.448	0.385	0.383
sweeping	0.344	0.431	0.355
sweet	0.668	0.418	0.382
sweetest	0.959	0.500	0.370
sweetheart	0.959	0.423	0.509
sweetie	0.990	0.549	0.560
sweetness	0.906	0.474	0.528
sweets	0.910	0.422	0.321
swell	0.360	0.679	0.348
swelling	0.323	0.608	0.250
sweltering	0.204	0.644	0.362
swerve	0.276	0.612	0.357
swift	0.760	0.776	0.698
swim	0.688	0.461	0.529
swimmer	0.657	0.698	0.610
swimming	0.760	0.559	0.524
swindle	0.122	0.740	0.439
swing	0.602	0.510	0.481
swinger	0.459	0.778	0.482
swinging	0.656	0.510	0.312
swirl	0.490	0.726	0.639
swish	0.562	0.510	0.474
switch	0.500	0.538	0.509
switchblade	0.357	0.596	0.528
swollen	0.236	0.510	0.277
swoon	0.292	0.510	0.160
swoop	0.479	0.618	0.446
sword	0.438	0.653	0.713
symbiotic	0.832	0.425	0.406
symbolic	0.670	0.385	0.574
symbolism	0.688	0.347	0.640
symmetrical	0.542	0.263	0.569
symmetry	0.604	0.274	0.500
sympathetic	0.796	0.434	0.609
sympathize	0.770	0.627	0.644
sympathy	0.827	0.497	0.634
symphonic	0.775	0.545	0.566
symphony	0.765	0.490	0.600
synagogue	0.531	0.300	0.544
synapse	0.660	0.471	0.491
sync	0.802	0.440	0.670
syncope	0.245	0.538	0.398
syndicate	0.439	0.491	0.673
syndrome	0.229	0.510	0.246
synergy	0.667	0.510	0.720
syntax	0.531	0.346	0.559
synthesis	0.604	0.315	0.377
synthesizer	0.500	0.410	0.592
synthetic	0.396	0.350	0.519
syrup	0.620	0.223	0.318
system	0.615	0.346	0.764
systematic	0.617	0.444	0.594
t-shirt	0.815	0.286	0.284
tab	0.594	0.208	0.308
tabby	0.510	0.426	0.387
tabernacle	0.408	0.480	0.605
taboo	0.198	0.794	0.482
tack	0.365	0.431	0.431
tackle	0.365	0.686	0.569
tacky	0.245	0.490	0.373
taco	0.561	0.353	0.277
tactful	0.704	0.292	0.537
tactics	0.583	0.676	0.774
tactile	0.573	0.410	0.491
tad	0.459	0.240	0.250
taffeta	0.604	0.279	0.405
tag	0.612	0.353	0.375
tailor	0.573	0.206	0.450
take	0.828	0.537	0.348
takeover	0.663	0.531	0.861
tale	0.663	0.300	0.336
talent	0.959	0.607	0.811
talented	0.939	0.635	0.938
talisman	0.704	0.542	0.642
talk	0.833	0.346	0.594
tall	0.725	0.591	0.538
tambourine	0.622	0.548	0.348
tame	0.560	0.604	0.642
tamer	0.385	0.783	0.815
tan	0.643	0.460	0.444
tandem	0.552	0.406	0.485
tang	0.594	0.383	0.340
tangerine	0.571	0.271	0.395
tangle	0.354	0.545	0.254
tangled	0.260	0.539	0.316
tango	0.622	0.560	0.430
tank	0.431	0.454	0.634
tantalizing	0.525	0.788	0.625
tantrum	0.219	0.817	0.404
taoism	0.490	0.250	0.456
tap	0.461	0.370	0.349
tape	0.531	0.277	0.254
tapestry	0.520	0.176	0.362
tapeworm	0.357	0.334	0.331
tar	0.438	0.440	0.570
tarantula	0.260	0.718	0.544
tardy	0.204	0.592	0.293
target	0.633	0.573	0.798
tarmac	0.357	0.302	0.398
tarot	0.479	0.422	0.430
tartar	0.214	0.351	0.212
task	0.550	0.353	0.500
taste	0.802	0.406	0.465
tasteful	0.918	0.458	0.625
tasteless	0.146	0.196	0.148
tasting	0.781	0.603	0.600
tasty	0.959	0.786	0.555
tattoo	0.490	0.602	0.525
tavern	0.516	0.577	0.475
tawny	0.551	0.398	0.400
taxed	0.255	0.456	0.500
taxi	0.542	0.362	0.430
tea	0.698	0.163	0.370
teacher	0.760	0.404	0.885
teaching	0.822	0.444	0.736
teacup	0.633	0.135	0.277
teahouse	0.802	0.314	0.288
team	0.708	0.461	0.688
teamwork	0.918	0.490	0.773
tear	0.404	0.620	0.327
tearful	0.208	0.500	0.184
teary	0.167	0.473	0.216
tease	0.317	0.790	0.432
teaser	0.510	0.558	0.534
teasing	0.235	0.725	0.352
teatime	0.847	0.159	0.339
tech	0.684	0.491	0.732
technical	0.510	0.490	0.736
techno	0.561	0.539	0.500
technological	0.680	0.452	0.815
technology	0.776	0.490	0.825
ted	0.712	0.453	0.336
teddy bear	0.890	0.170	0.192
tedious	0.104	0.406	0.241
tee	0.459	0.373	0.377
teen	0.729	0.531	0.568
teenager	0.781	0.593	0.527
teens	0.653	0.660	0.440
teeny	0.427	0.418	0.216
teeth	0.520	0.388	0.427
telegraph	0.594	0.423	0.400
telepathy	0.594	0.510	0.588
telephone	0.694	0.520	0.425
telescope	0.531	0.340	0.500
television	0.633	0.391	0.547
tell	0.551	0.350	0.457
teller	0.500	0.395	0.443
telling	0.719	0.441	0.527
telltale	0.240	0.663	0.426
temp	0.490	0.440	0.314
temper	0.633	0.623	0.818
tempera	0.458	0.318	0.245
temperament	0.420	0.625	0.703
temperamental	0.316	0.774	0.608
temperate	0.469	0.394	0.593
temperature	0.521	0.559	0.473
tempest	0.245	0.843	0.653
temple	0.612	0.269	0.660
tempo	0.582	0.337	0.500
temporary	0.458	0.415	0.324
temptation	0.365	0.817	0.560
tempting	0.615	0.740	0.519
temptress	0.427	0.787	0.667
ten	0.562	0.260	0.406
tenacious	0.724	0.658	0.692
tender	0.630	0.520	0.509
tenderness	0.949	0.276	0.367
tennis	0.622	0.519	0.431
tenor	0.587	0.451	0.500
tense	0.396	0.439	0.655
tension	0.304	0.810	0.529
tentative	0.582	0.657	0.534
tenth	0.510	0.349	0.382
tequila	0.612	0.710	0.536
terminal	0.316	0.434	0.483
terminate	0.171	0.410	0.441
termination	0.344	0.472	0.545
terminator	0.370	0.663	0.737
terrible	0.061	0.849	0.604
terrific	0.859	0.650	0.821
terrifying	0.031	0.836	0.602
territorial	0.405	0.600	0.766
terror	0.069	0.902	0.415
terrorism	0.060	0.971	0.673
terrorist	0.019	0.930	0.679
terrorists	0.062	0.967	0.688
terrorize	0.041	0.907	0.577
test	0.449	0.500	0.509
testament	0.594	0.420	0.806
testify	0.521	0.650	0.741
testimony	0.615	0.578	0.643
testosterone	0.573	0.840	0.775
testy	0.135	0.640	0.357
text	0.604	0.157	0.402
textbook	0.622	0.235	0.526
textile	0.604	0.235	0.395
textural	0.660	0.296	0.445
texture	0.615	0.215	0.412
tgif	0.542	0.471	0.436
thank	0.958	0.353	0.526
thankful	0.969	0.344	0.714
thanks	0.918	0.472	0.461
thanksgiving	0.927	0.449	0.637
thankyoulord	0.809	0.388	0.466
thaw	0.438	0.321	0.327
theater	0.760	0.635	0.516
theatrical	0.720	0.690	0.546
theatrics	0.694	0.539	0.486
thebest	0.760	0.596	0.719
theft	0.135	0.867	0.394
theme	0.541	0.176	0.427
theoretical	0.615	0.270	0.546
theory	0.583	0.314	0.529
therapeutic	0.625	0.275	0.680
therapy	0.490	0.353	0.607
thesis	0.583	0.582	0.552
thick	0.449	0.433	0.596
thickness	0.552	0.370	0.443
thief	0.088	0.888	0.443
thin	0.469	0.337	0.356
thing	0.449	0.222	0.260
things	0.519	0.250	0.368
think	0.786	0.408	0.618
thinking	0.720	0.308	0.595
third	0.551	0.187	0.304
thirsty	0.281	0.660	0.310
thirteen	0.459	0.385	0.331
thorn	0.296	0.541	0.427
thought	0.780	0.315	0.571
thoughtful	0.667	0.290	0.527
thoughtless	0.194	0.580	0.452
thoughts	0.745	0.382	0.691
thousand	0.663	0.355	0.480
thrash	0.260	0.510	0.472
thread	0.646	0.184	0.209
threat	0.135	0.865	0.667
threatening	0.071	0.875	0.652
three	0.653	0.225	0.377
threesome	0.490	0.676	0.560
threshold	0.531	0.519	0.575
thrice	0.469	0.442	0.462
thrill	0.888	0.837	0.711
thrilled	0.898	0.818	0.807
thriller	0.490	0.796	0.645
thrilling	0.930	0.827	0.782
thrive	0.948	0.529	0.772
throat	0.350	0.538	0.346
throb	0.500	0.673	0.556
throbbing	0.645	0.808	0.491
throne	0.724	0.606	0.887
throttle	0.562	0.804	0.750
throw	0.344	0.770	0.623
throwback	0.280	0.454	0.356
thrown	0.500	0.550	0.619
thrust	0.510	0.647	0.663
thug	0.240	0.882	0.667
thumb	0.673	0.271	0.361
thump	0.280	0.792	0.608
thumper	0.354	0.623	0.457
thumping	0.214	0.755	0.566
thunder	0.296	0.916	0.526
thunderclap	0.390	0.833	0.607
thundering	0.337	0.778	0.700
thunderstorm	0.135	0.860	0.784
thx	0.562	0.425	0.461
tic	0.271	0.438	0.250
tick	0.521	0.386	0.412
ticker	0.479	0.471	0.509
ticklish	0.823	0.814	0.345
tidal	0.592	0.539	0.519
tidal wave	0.240	0.894	0.736
tide	0.541	0.556	0.420
tidy	0.760	0.208	0.647
tie	0.663	0.464	0.431
tier	0.520	0.245	0.560
tiff	0.531	0.415	0.343
tiger	0.479	0.765	0.664
tightness	0.344	0.606	0.759
tightrope	0.354	0.653	0.279
till	0.490	0.327	0.319
tilt	0.365	0.549	0.463
timber	0.332	0.202	0.386
timberland	0.550	0.415	0.571
timbre	0.460	0.480	0.296
time	0.604	0.288	0.609
timeless	0.408	0.468	0.583
timeout	0.344	0.433	0.322
times	0.490	0.279	0.439
tin	0.469	0.370	0.217
tine	0.438	0.373	0.284
tingle	0.460	0.560	0.264
tingling	0.427	0.615	0.340
tinker	0.396	0.528	0.275
tinkle	0.562	0.529	0.356
tinnitus	0.384	0.536	0.411
tinsel	0.663	0.521	0.473
tiny	0.479	0.196	0.125
tip	0.708	0.221	0.518
tipper	0.427	0.571	0.431
tipster	0.490	0.462	0.490
tipsy	0.510	0.625	0.570
tiptoe	0.510	0.490	0.407
tire	0.438	0.385	0.381
tired	0.125	0.317	0.191
tiring	0.153	0.510	0.176
tissue	0.558	0.236	0.345
tit	0.402	0.539	0.388
titan	0.598	0.653	0.811
titanic	0.427	0.786	0.795
title	0.708	0.356	0.574
titular	0.704	0.385	0.760
toad	0.302	0.452	0.196
toast	0.740	0.382	0.356
toaster	0.542	0.337	0.387
tobacco	0.327	0.546	0.387
toby	0.427	0.375	0.330
tod	0.469	0.330	0.384
today	0.806	0.306	0.362
toe	0.406	0.221	0.293
together	0.874	0.392	0.658
togetherness	0.906	0.360	0.635
toilet	0.490	0.290	0.233
token	0.510	0.418	0.414
tolerable	0.750	0.350	0.374
tolerance	0.875	0.206	0.649
toll	0.296	0.422	0.453
tomahawk	0.510	0.642	0.504
tomato	0.550	0.183	0.275
tomb	0.112	0.500	0.343
tomcat	0.520	0.412	0.386
tomorrow	0.792	0.377	0.407
ton	0.560	0.418	0.604
tone	0.551	0.355	0.411
tongue	0.542	0.432	0.482
tonic	0.541	0.360	0.500
tonsils	0.347	0.373	0.283
tool	0.490	0.350	0.594
toot	0.500	0.481	0.373
tooth	0.439	0.250	0.367
toots	0.552	0.480	0.451
top	0.760	0.400	0.554
topaz	0.643	0.325	0.384
topical	0.561	0.340	0.500
topless	0.625	0.765	0.414
